flow_id,source_ip,destination_ip,source_port,destination_port,protocol,tls_version,ja3_fingerprint,flow_duration_ms,packet_count,avg_packet_size,packet_size_std,inter_arrival_time_ms,burstiness_score,bytes_sent,bytes_received,upload_download_ratio,dns_over_https,vpn_usage,tor_usage,failed_connection_attempts,packet_entropy,session_start_hour,weekend_access,label
5687,10.147.134.249,154.183.84.212,32789,9050,DoH,TLS1.3,ja3_18,584.89,562,963.44,99.15,14.53,0.6,383578,678930,0.565,1,0,1,5,7.649,14,1,Restricted
5688,10.45.178.8,165.184.32.241,8819,853,DoH,TLS1.3,ja3_2,203.6,121,493.38,56.56,31.61,0.333,27854,74759,0.373,0,0,0,2,3.875,15,0,Allowed
5689,192.168.79.183,221.84.177.151,36456,853,Tor,TLS1.2,ja3_9,398.52,133,599.31,139.44,24.05,0.265,50649,78774,0.643,1,0,0,0,3.715,11,0,Allowed
5690,172.26.109.59,141.45.52.150,26379,443,Tor,TLS1.2,ja3_12,223.83,208,424.45,103.93,12.79,0.402,35903,100366,0.358,0,0,0,1,3.945,7,1,Allowed
5691,192.168.222.103,75.37.82.142,46910,1194,QUIC,TLS1.3,ja3_4,352.75,125,574.8,134.09,22.59,0.239,31623,92658,0.341,1,0,0,1,4.488,8,0,Allowed
5692,10.14.80.42,176.83.4.207,3160,443,QUIC,TLS1.3,ja3_8,304.52,103,720.53,90.28,24.76,0.254,37014,55405,0.668,0,0,0,1,4.664,18,0,Allowed
5693,172.30.16.178,168.77.125.167,62670,1194,VPN,TLS1.3,ja3_10,338.15,438,1086.22,114.58,11.15,0.652,358207,505909,0.708,1,0,1,4,7.408,17,0,Restricted
5694,10.14.146.131,192.203.89.14,31084,9050,TLS,TLS1.2,ja3_15,713.35,372,1094.72,78.37,8.76,0.778,266919,358427,0.745,1,0,1,7,6.782,15,0,Restricted
5695,172.25.221.135,128.133.110.20,43437,80,QUIC,TLS1.2,ja3_20,864.87,1127,1085.8,158.3,10.5,0.675,526960,1514835,0.348,1,1,1,11,7.783,0,0,Suspicious
5696,172.18.254.83,213.224.42.1,18811,9050,VPN,TLS1.3,ja3_1,762.54,548,977.43,141.04,9.77,0.621,405036,500991,0.808,1,1,1,3,6.87,16,0,Restricted
5697,192.168.189.192,196.246.126.254,53015,80,VPN,TLS1.2,ja3_6,526.94,375,933.82,159.99,15.0,0.63,240465,334419,0.719,1,0,1,4,7.035,18,0,Restricted
5698,192.168.51.46,95.179.249.189,55295,443,VPN,TLS1.3,ja3_11,1261.08,1049,919.49,132.66,9.59,0.942,512136,1040581,0.492,1,1,1,12,8.336,17,1,Suspicious
5699,172.30.147.22,135.87.152.247,31470,9050,QUIC,TLS1.3,ja3_5,339.53,243,563.2,106.48,21.66,0.216,100149,153463,0.653,0,0,0,2,3.458,13,1,Allowed
5700,192.168.75.33,142.152.241.74,35409,443,HTTPS,TLS1.2,ja3_18,544.7,348,940.9,164.07,17.79,0.529,164531,371926,0.442,1,0,1,4,6.976,12,1,Restricted
5701,192.168.69.190,192.175.52.246,3891,443,VPN,TLS1.2,ja3_12,397.15,192,733.38,125.46,22.65,0.323,93050,139051,0.669,1,0,0,1,4.097,18,0,Allowed
5702,172.18.20.42,115.186.118.47,57582,80,VPN,TLS1.2,ja3_1,592.7,226,1053.62,126.68,6.36,0.887,153239,245480,0.624,1,0,1,4,6.928,22,0,Restricted
5703,172.31.33.117,144.185.127.34,61824,853,DoH,TLS1.2,ja3_18,185.55,246,618.28,102.61,28.77,0.381,69730,139166,0.501,1,0,0,0,3.581,12,1,Allowed
5704,192.168.111.80,33.242.16.181,4373,853,TLS,TLS1.3,ja3_3,390.24,398,861.39,166.51,6.19,0.759,189166,479019,0.395,1,0,1,7,7.133,1,0,Restricted
5705,172.24.73.97,159.158.82.55,38451,853,HTTPS,TLS1.2,ja3_19,915.08,892,1155.68,97.82,7.59,0.738,703656,727163,0.968,1,1,1,14,8.07,14,1,Suspicious
5706,172.22.252.52,131.199.105.4,11990,443,QUIC,TLS1.3,ja3_3,718.24,620,1479.47,109.28,7.99,0.87,629405,877270,0.717,1,1,1,5,7.053,11,0,Suspicious
5707,172.17.106.160,195.37.156.24,30209,443,Tor,TLS1.2,ja3_15,937.95,984,1205.66,107.2,7.04,0.811,896621,1597833,0.561,1,1,0,6,7.865,23,0,Suspicious
5708,192.168.106.47,212.115.85.224,55538,80,QUIC,TLS1.2,ja3_18,586.75,413,878.93,155.58,15.3,0.725,154329,350522,0.44,1,0,1,6,6.952,13,0,Restricted
5709,192.168.54.158,149.183.156.196,21101,80,HTTPS,TLS1.3,ja3_7,406.0,110,627.34,101.97,27.08,0.297,41119,90233,0.456,0,0,0,1,3.991,17,1,Allowed
5710,172.31.77.109,90.118.53.14,41378,1194,QUIC,TLS1.2,ja3_2,430.59,246,862.09,138.4,2.06,0.558,138991,241518,0.575,1,1,1,4,7.408,19,0,Restricted
5711,10.9.79.55,166.92.127.9,62637,853,QUIC,TLS1.3,ja3_17,760.67,577,962.03,69.66,8.73,0.75,378799,482156,0.786,1,0,1,6,7.604,16,1,Restricted
5712,172.29.101.54,34.10.89.195,59497,80,Tor,TLS1.2,ja3_9,429.99,59,563.85,117.05,29.0,0.183,19074,22592,0.844,0,0,0,1,3.611,12,0,Allowed
5713,172.25.0.6,207.129.215.49,59186,9050,TLS,TLS1.2,ja3_12,468.52,454,885.11,120.32,11.06,0.585,184952,327524,0.565,1,0,1,4,7.068,10,1,Restricted
5714,192.168.64.226,194.148.76.113,46781,853,VPN,TLS1.3,ja3_3,395.57,242,568.55,117.38,28.68,0.363,77464,169840,0.456,0,0,0,0,4.159,8,0,Allowed
5715,192.168.20.137,145.235.180.172,5250,9050,DoH,TLS1.3,ja3_6,1096.29,882,1067.69,126.51,8.28,0.903,449183,1028323,0.437,1,1,1,10,7.032,20,0,Suspicious
5716,192.168.207.224,123.134.99.130,19035,1194,QUIC,TLS1.2,ja3_3,196.64,85,378.46,169.7,16.99,0.278,19192,33745,0.569,0,0,0,2,3.838,17,0,Allowed
5717,192.168.194.19,101.117.37.235,34665,1194,QUIC,TLS1.3,ja3_18,437.01,217,482.92,77.23,18.0,0.329,82737,89752,0.922,0,0,0,0,4.345,23,1,Allowed
5718,192.168.140.92,153.39.174.172,3837,443,VPN,TLS1.2,ja3_14,206.02,170,541.7,169.89,33.85,0.37,68770,119985,0.573,1,0,0,0,3.63,5,1,Allowed
5719,192.168.127.67,28.125.231.17,65252,9050,Tor,TLS1.2,ja3_1,323.55,231,567.56,204.42,21.57,0.335,94140,155792,0.604,0,0,0,0,3.692,1,0,Allowed
5720,10.200.252.85,102.100.232.251,6288,80,DoH,TLS1.3,ja3_7,437.02,90,638.59,122.36,23.26,0.293,32970,67869,0.486,0,0,0,2,4.606,21,1,Allowed
5721,192.168.154.41,31.18.44.215,44120,80,HTTPS,TLS1.3,ja3_12,286.57,197,634.68,135.33,24.16,0.425,98844,122950,0.804,0,0,0,0,4.721,22,1,Allowed
5722,10.184.179.1,222.221.0.157,33806,443,Tor,TLS1.3,ja3_14,990.79,1171,1220.26,65.93,14.76,0.741,819179,1967560,0.416,1,1,1,6,7.73,19,0,Suspicious
5723,192.168.244.40,201.176.138.7,46542,80,TLS,TLS1.2,ja3_7,499.13,60,444.89,168.62,10.96,0.355,17251,35960,0.48,1,0,0,0,4.003,12,0,Allowed
5724,172.26.196.210,209.192.78.160,20252,80,Tor,TLS1.3,ja3_16,322.08,227,621.17,141.4,37.19,0.376,94080,137375,0.685,0,0,0,2,3.976,21,0,Allowed
5725,192.168.82.92,172.217.213.25,8632,80,Tor,TLS1.2,ja3_13,396.62,166,597.48,128.96,19.02,0.277,40022,68352,0.586,1,0,0,2,3.879,20,1,Allowed
5726,10.87.210.105,176.85.114.176,46532,1194,DoH,TLS1.2,ja3_20,626.72,516,1156.0,152.72,12.48,0.971,392666,570389,0.688,1,1,1,11,8.594,11,1,Suspicious
5727,10.185.244.19,219.166.192.22,55919,1194,VPN,TLS1.3,ja3_16,342.46,441,894.4,123.54,10.71,0.782,309059,344120,0.898,1,0,1,5,6.579,9,1,Restricted
5728,10.151.0.37,206.120.253.100,62885,80,HTTPS,TLS1.3,ja3_15,427.15,190,499.69,105.51,25.78,0.29,63345,129631,0.489,0,0,0,2,3.856,4,0,Allowed
5729,172.25.2.7,89.105.249.23,57296,443,TLS,TLS1.3,ja3_8,805.14,758,887.32,178.64,7.58,0.852,405285,571241,0.709,1,1,0,14,8.416,8,1,Suspicious
5730,172.23.72.116,177.100.203.170,34112,443,QUIC,TLS1.2,ja3_2,330.44,116,492.32,103.97,24.05,0.14,35315,42546,0.83,0,0,0,1,4.741,21,0,Allowed
5731,172.20.136.36,211.236.86.58,21735,80,DoH,TLS1.3,ja3_15,383.09,195,450.21,143.57,27.74,0.132,67277,55656,1.209,0,0,0,0,4.212,7,0,Allowed
5732,192.168.98.171,159.124.167.143,37413,853,VPN,TLS1.3,ja3_13,1055.84,1109,892.82,148.7,9.89,1.0,649577,1344876,0.483,1,1,1,12,8.309,11,1,Suspicious
5733,192.168.87.185,220.86.10.21,23767,853,QUIC,TLS1.3,ja3_18,349.72,99,609.21,144.24,17.43,0.178,31708,45504,0.697,1,0,0,0,4.52,10,1,Allowed
5734,192.168.220.99,110.4.51.218,2627,9050,DoH,TLS1.3,ja3_17,1104.48,1017,945.84,138.22,8.54,1.0,536314,1265091,0.424,1,1,1,9,7.842,15,0,Suspicious
5735,10.5.248.183,208.234.6.225,58354,80,DoH,TLS1.2,ja3_8,528.52,549,853.35,157.55,18.91,0.515,291076,625942,0.465,1,1,1,7,7.741,1,0,Restricted
5736,192.168.163.178,176.66.161.158,24115,1194,DoH,TLS1.3,ja3_11,178.48,62,490.69,115.13,32.9,0.368,17076,41490,0.412,1,0,0,2,4.264,7,0,Allowed
5737,10.16.246.53,59.132.253.100,9952,80,QUIC,TLS1.3,ja3_10,401.54,140,655.47,106.03,25.78,0.343,66537,74963,0.888,1,0,0,2,4.673,14,0,Allowed
5738,10.209.56.78,202.132.124.235,46206,1194,QUIC,TLS1.2,ja3_11,210.06,157,500.02,118.58,25.38,0.324,53754,47807,1.124,0,0,0,2,3.762,21,1,Allowed
5739,172.22.69.173,211.209.59.29,32637,443,DoH,TLS1.3,ja3_4,367.54,51,279.01,132.93,12.47,0.304,10564,14807,0.713,0,0,0,2,5.121,2,0,Allowed
5740,172.23.138.227,92.125.192.248,13988,80,Tor,TLS1.3,ja3_12,838.2,572,770.11,133.69,10.41,0.786,319800,438129,0.73,1,0,1,7,6.854,20,1,Restricted
5741,10.146.83.124,182.32.15.224,11741,853,VPN,TLS1.2,ja3_7,291.85,188,411.61,130.2,25.01,0.351,39976,106923,0.374,1,0,0,0,4.314,7,0,Allowed
5742,192.168.125.124,202.161.136.179,56542,9050,Tor,TLS1.2,ja3_3,147.72,164,496.01,122.92,15.22,0.279,60434,87255,0.693,1,0,0,1,3.307,16,0,Allowed
5743,10.147.242.222,64.186.48.33,29957,9050,QUIC,TLS1.2,ja3_13,1055.86,1117,1065.07,121.88,5.15,0.804,548731,1137454,0.482,1,1,1,12,7.888,1,1,Suspicious
5744,192.168.105.82,42.24.129.139,57782,80,VPN,TLS1.3,ja3_20,704.64,597,1061.65,105.22,7.28,0.63,503432,519397,0.969,1,0,1,3,6.536,4,1,Restricted
5745,192.168.31.56,155.222.41.120,15661,9050,VPN,TLS1.3,ja3_16,279.29,151,555.59,166.08,20.34,0.216,42457,87722,0.484,1,0,0,0,3.509,8,0,Allowed
5746,192.168.25.244,178.232.128.77,51850,9050,DoH,TLS1.2,ja3_17,747.29,713,1216.52,142.03,5.67,0.895,379040,601200,0.63,1,1,1,7,7.129,13,0,Suspicious
5747,10.20.6.248,70.116.6.39,46939,80,Tor,TLS1.3,ja3_15,311.15,244,425.29,115.52,15.01,0.265,78154,81618,0.958,0,0,0,1,4.208,12,1,Allowed
5748,192.168.85.20,186.3.51.149,35332,443,VPN,TLS1.3,ja3_7,965.27,869,826.91,118.97,5.64,0.81,306435,460809,0.665,1,1,1,10,7.977,2,1,Suspicious
5749,10.81.203.195,11.190.139.2,48579,443,Tor,TLS1.3,ja3_19,330.3,296,1019.89,115.25,11.76,0.735,182542,181989,1.003,1,0,1,5,7.534,23,0,Restricted
5750,172.25.225.122,112.47.137.78,57354,1194,HTTPS,TLS1.2,ja3_5,634.82,447,1032.32,146.56,12.7,0.77,349974,404212,0.866,1,0,1,7,7.5,13,0,Restricted
5751,10.205.85.80,153.223.204.247,20631,443,HTTPS,TLS1.3,ja3_11,310.1,103,522.0,91.61,22.61,0.254,31815,55021,0.578,1,0,0,0,4.182,19,1,Allowed
5752,172.29.234.182,177.188.148.221,28775,80,QUIC,TLS1.3,ja3_19,673.41,298,905.19,91.43,6.63,0.856,117550,171712,0.685,1,1,1,4,7.099,3,0,Restricted
5753,192.168.226.232,108.154.199.44,15910,443,DoH,TLS1.2,ja3_15,376.35,224,697.58,159.34,27.37,0.399,74629,153222,0.487,0,0,0,0,3.857,6,0,Allowed
5754,172.30.75.195,211.187.86.20,23866,80,QUIC,TLS1.2,ja3_6,430.52,456,1012.74,144.65,7.63,0.66,294204,612200,0.481,1,0,1,5,6.657,23,0,Restricted
5755,192.168.16.224,168.91.68.123,22505,80,Tor,TLS1.2,ja3_7,611.01,232,935.38,127.55,14.48,0.697,130622,154714,0.844,1,1,1,3,6.867,5,1,Restricted
5756,192.168.200.232,59.159.96.238,64241,853,QUIC,TLS1.3,ja3_11,636.78,372,887.61,88.7,8.6,0.67,145555,241694,0.602,1,0,1,6,6.516,15,0,Restricted
5757,10.186.148.89,64.162.162.94,12764,9050,QUIC,TLS1.2,ja3_11,899.27,779,1163.57,158.64,3.6,0.808,431406,861125,0.501,1,1,1,10,8.39,3,1,Suspicious
5758,172.26.84.10,211.74.26.32,14207,853,DoH,TLS1.2,ja3_5,843.99,264,848.17,66.24,19.54,0.718,125116,202871,0.617,1,1,1,6,7.108,6,0,Restricted
5759,172.28.152.160,184.58.190.89,9524,80,Tor,TLS1.2,ja3_2,252.89,71,691.41,107.36,22.58,0.395,33866,29627,1.143,0,0,0,2,4.141,12,0,Allowed
5760,172.21.240.252,205.224.28.78,26443,853,QUIC,TLS1.3,ja3_7,670.58,496,646.25,118.27,14.72,0.737,168602,447249,0.377,1,1,1,4,6.701,6,1,Restricted
5761,192.168.227.241,107.10.18.213,12916,9050,HTTPS,TLS1.2,ja3_12,819.62,362,920.8,158.29,9.59,0.756,165470,433158,0.382,1,0,1,6,6.341,12,1,Restricted
5762,10.125.111.184,29.134.63.200,42856,853,VPN,TLS1.3,ja3_2,310.8,43,603.35,106.87,16.58,0.189,18257,24892,0.733,1,0,0,2,3.647,5,1,Allowed
5763,192.168.187.195,176.126.9.219,48281,443,QUIC,TLS1.2,ja3_12,319.04,63,608.49,82.64,22.3,0.289,20263,43918,0.461,1,0,0,0,4.737,3,1,Allowed
5764,172.30.79.137,200.217.157.239,44838,9050,VPN,TLS1.3,ja3_2,428.93,62,594.19,108.99,27.54,0.299,26083,30045,0.868,0,0,0,1,4.011,8,1,Allowed
5765,172.31.242.116,37.176.72.31,26482,443,Tor,TLS1.2,ja3_8,606.89,559,894.96,173.0,11.7,0.651,318563,430364,0.74,1,0,1,3,7.042,10,1,Restricted
5766,192.168.110.155,35.71.232.179,58515,853,QUIC,TLS1.2,ja3_11,558.21,514,1108.03,136.1,21.62,0.505,272298,555168,0.49,1,0,1,5,7.464,23,1,Restricted
5767,10.254.38.191,141.68.6.66,4003,9050,TLS,TLS1.2,ja3_8,993.87,425,918.53,135.17,0.51,0.742,254923,487581,0.523,1,1,0,6,7.475,19,0,Suspicious
5768,172.17.188.108,5.5.245.210,44017,80,VPN,TLS1.2,ja3_16,403.5,119,555.86,87.11,18.52,0.322,38794,65982,0.588,1,0,0,2,4.012,11,0,Allowed
5769,192.168.222.14,143.226.24.156,34223,9050,TLS,TLS1.3,ja3_14,457.04,41,551.9,88.31,22.14,0.211,15504,14119,1.098,0,0,0,0,4.57,17,0,Allowed
5770,10.209.61.74,24.226.246.155,63284,1194,DoH,TLS1.2,ja3_17,313.75,129,640.01,126.96,34.02,0.256,48623,90381,0.538,1,0,0,1,4.654,11,0,Allowed
5771,10.217.26.114,214.111.35.218,37497,1194,HTTPS,TLS1.3,ja3_10,557.85,368,863.49,88.22,9.05,0.655,136096,249352,0.546,1,0,1,3,7.553,16,1,Restricted
5772,10.240.9.62,131.203.20.25,3894,1194,Tor,TLS1.3,ja3_16,669.1,534,803.26,155.48,15.27,0.689,330816,426855,0.775,1,0,1,3,7.258,22,0,Restricted
5773,192.168.147.109,17.90.217.243,60493,80,TLS,TLS1.3,ja3_20,787.59,1054,1133.43,101.26,9.34,0.862,561607,1089534,0.515,1,1,0,8,7.104,23,0,Suspicious
5774,172.23.198.108,151.242.216.97,1087,80,Tor,TLS1.3,ja3_1,218.6,176,403.1,107.79,25.62,0.262,48735,61617,0.791,1,0,0,2,3.944,9,1,Allowed
5775,10.175.22.126,166.114.56.105,2742,443,DoH,TLS1.3,ja3_1,286.72,244,638.0,121.63,19.74,0.24,74748,139973,0.534,1,0,0,1,5.077,10,1,Allowed
5776,172.17.217.201,100.227.74.187,23765,1194,VPN,TLS1.2,ja3_13,650.21,458,840.46,96.64,13.18,0.691,273601,449813,0.608,1,1,1,5,6.782,10,1,Restricted
5777,192.168.131.13,194.36.140.25,57735,853,HTTPS,TLS1.2,ja3_6,902.48,780,1246.68,74.03,8.39,0.811,685801,1225435,0.56,1,1,1,9,7.716,9,0,Suspicious
5778,10.48.45.112,158.192.243.201,2213,443,DoH,TLS1.2,ja3_3,253.13,128,443.73,102.92,23.12,0.206,29904,62094,0.482,0,0,0,2,3.365,18,0,Allowed
5779,172.22.253.103,205.145.121.144,56898,80,DoH,TLS1.2,ja3_8,1145.16,1000,928.43,139.87,12.39,0.789,557963,849199,0.657,1,1,1,7,7.085,12,0,Suspicious
5780,10.118.226.224,210.50.185.134,50947,443,QUIC,TLS1.2,ja3_2,359.6,59,548.01,112.6,28.0,0.321,24256,35600,0.681,0,0,0,2,4.958,4,1,Allowed
5781,172.29.71.202,180.34.14.255,15199,853,VPN,TLS1.3,ja3_4,376.14,139,561.4,173.65,27.66,0.355,35551,55011,0.646,0,0,0,1,3.997,8,0,Allowed
5782,172.24.170.183,194.161.245.135,42705,1194,QUIC,TLS1.3,ja3_5,839.81,419,930.78,60.56,10.57,0.721,225312,487277,0.462,1,0,1,5,7.902,4,1,Restricted
5783,10.138.204.126,213.166.79.58,12218,1194,HTTPS,TLS1.2,ja3_5,746.22,473,842.44,123.8,8.74,0.683,227267,508861,0.447,1,0,1,4,6.706,7,0,Restricted
5784,192.168.234.65,181.238.88.35,2012,443,TLS,TLS1.2,ja3_5,657.77,238,884.67,79.84,11.65,0.518,107019,149807,0.714,1,0,1,6,7.264,14,0,Restricted
5785,10.28.155.31,26.72.118.189,18375,853,QUIC,TLS1.2,ja3_19,246.62,382,822.06,110.89,11.05,0.753,155961,242541,0.643,1,0,1,6,6.248,15,0,Restricted
5786,192.168.216.2,50.190.138.125,23021,853,HTTPS,TLS1.3,ja3_13,776.47,339,822.47,134.99,11.22,0.655,154255,200838,0.768,1,0,1,7,6.459,3,1,Restricted
5787,172.29.194.17,170.22.123.103,39584,1194,Tor,TLS1.3,ja3_14,811.95,728,1063.12,71.76,7.41,0.829,523614,965125,0.543,1,1,0,8,7.215,23,1,Suspicious
5788,10.232.178.169,67.249.83.100,4694,80,VPN,TLS1.3,ja3_15,531.14,491,981.11,138.13,7.19,0.578,365274,390466,0.935,1,1,1,6,7.453,18,1,Restricted
5789,172.23.85.58,162.164.198.201,60340,1194,TLS,TLS1.2,ja3_1,281.07,233,456.83,94.28,33.39,0.416,63344,116133,0.545,0,0,0,2,3.884,20,1,Allowed
5790,10.191.179.184,4.152.244.234,26721,853,HTTPS,TLS1.3,ja3_2,274.82,194,661.05,114.33,24.12,0.26,98875,135175,0.731,0,0,0,2,4.908,4,1,Allowed
5791,172.18.70.145,183.229.21.1,48296,1194,DoH,TLS1.3,ja3_6,1058.5,866,1364.89,126.11,8.72,0.839,708050,749556,0.945,1,1,0,14,7.734,13,0,Suspicious
5792,172.16.214.170,152.195.184.122,29160,853,VPN,TLS1.2,ja3_10,338.61,152,557.04,136.06,16.61,0.127,57310,117197,0.489,0,0,0,2,4.222,10,1,Allowed
5793,10.9.34.183,116.91.184.141,13835,80,Tor,TLS1.2,ja3_10,721.26,478,864.67,113.48,17.11,0.659,291001,538894,0.54,1,1,1,3,6.956,6,0,Restricted
5794,172.16.31.130,143.81.115.178,11914,80,HTTPS,TLS1.2,ja3_6,309.64,113,650.75,162.21,26.1,0.23,37451,59787,0.626,1,0,0,1,4.861,5,0,Allowed
5795,192.168.87.79,25.169.115.238,13924,80,QUIC,TLS1.2,ja3_6,321.6,96,618.16,136.5,29.42,0.398,31162,45943,0.678,0,0,0,2,4.082,6,1,Allowed
5796,10.142.86.102,202.40.251.53,26241,853,DoH,TLS1.2,ja3_19,533.04,491,1003.99,154.94,16.6,0.507,215868,328581,0.657,1,0,1,7,6.784,22,1,Restricted
5797,192.168.12.212,201.120.235.254,58528,443,QUIC,TLS1.3,ja3_3,765.15,575,1370.72,105.2,7.3,0.909,523553,583568,0.897,1,1,0,9,8.262,5,1,Suspicious
5798,10.237.4.34,59.87.247.86,13182,80,HTTPS,TLS1.3,ja3_12,217.75,100,560.33,77.59,37.01,0.197,35700,49921,0.715,0,0,0,0,3.838,12,1,Allowed
5799,172.16.34.99,104.183.56.216,38725,853,Tor,TLS1.3,ja3_2,663.83,294,1009.22,117.65,11.36,0.599,155968,343167,0.454,1,0,1,6,6.39,8,1,Restricted
5800,10.245.60.94,136.255.15.58,13909,9050,QUIC,TLS1.2,ja3_12,913.95,591,855.95,183.47,7.38,0.764,352417,459302,0.767,1,1,0,7,7.663,6,1,Suspicious
5801,10.234.220.225,197.89.40.188,14604,80,DoH,TLS1.3,ja3_20,574.24,201,962.3,163.72,12.25,0.644,89296,172163,0.519,1,0,1,7,7.27,2,0,Restricted
5802,10.3.2.110,83.163.167.15,38989,1194,QUIC,TLS1.3,ja3_12,439.67,84,614.27,140.66,30.59,0.279,37422,47036,0.796,0,0,0,2,3.6,18,1,Allowed
5803,172.31.213.206,94.175.33.222,23657,9050,HTTPS,TLS1.2,ja3_6,328.73,215,722.45,148.74,31.3,0.313,63310,99191,0.638,0,0,0,2,4.44,23,0,Allowed
5804,172.20.210.173,221.131.125.213,1317,80,DoH,TLS1.2,ja3_18,265.05,236,501.39,149.24,21.38,0.334,70135,132044,0.531,1,0,0,1,4.498,13,1,Allowed
5805,192.168.172.237,135.182.31.89,26833,9050,QUIC,TLS1.3,ja3_12,633.75,235,712.31,173.58,11.18,0.891,121820,210044,0.58,1,1,1,7,7.163,5,0,Restricted
5806,192.168.52.137,153.246.82.198,49517,1194,Tor,TLS1.3,ja3_12,428.8,115,515.99,143.02,21.12,0.271,25656,63111,0.407,0,0,0,1,3.464,1,1,Allowed
5807,10.212.247.181,211.147.89.49,31044,443,Tor,TLS1.2,ja3_11,834.11,467,676.79,70.83,12.98,0.722,214134,283389,0.756,1,0,1,3,7.297,4,1,Restricted
5808,192.168.162.21,178.248.118.47,59502,443,TLS,TLS1.2,ja3_12,836.28,888,1355.31,190.61,0.29,0.776,584025,1232936,0.474,1,1,1,6,7.708,11,1,Suspicious
5809,172.20.203.167,221.169.143.150,65148,443,HTTPS,TLS1.3,ja3_14,330.15,183,568.15,133.74,34.95,0.076,73982,109119,0.678,1,0,0,1,3.482,14,1,Allowed
5810,172.28.155.226,116.172.61.154,52532,80,QUIC,TLS1.2,ja3_11,993.42,916,1175.68,106.91,9.19,0.807,514395,953677,0.539,1,1,0,8,7.348,18,1,Suspicious
5811,192.168.184.181,195.214.50.229,17300,853,DoH,TLS1.3,ja3_6,218.59,48,399.53,121.11,21.9,0.252,13360,15964,0.837,0,0,0,1,4.671,9,1,Allowed
5812,192.168.99.230,137.141.227.144,2561,9050,QUIC,TLS1.3,ja3_8,885.62,253,948.42,124.4,9.94,0.684,136206,257406,0.529,1,0,1,7,6.831,4,1,Restricted
5813,10.47.153.191,151.121.12.91,15484,1194,TLS,TLS1.2,ja3_16,777.13,420,806.29,120.06,10.5,0.651,196513,312245,0.629,1,1,1,7,7.332,2,1,Restricted
5814,10.86.107.164,203.8.142.130,13480,443,TLS,TLS1.2,ja3_11,290.29,129,522.79,152.08,26.31,0.297,31740,43351,0.732,1,0,0,0,4.318,21,1,Allowed
5815,10.67.44.163,210.5.10.4,41597,1194,HTTPS,TLS1.2,ja3_6,650.55,328,941.46,139.64,4.26,0.59,186168,350397,0.531,1,0,1,7,6.978,5,1,Restricted
5816,10.33.188.112,205.7.184.63,19088,80,DoH,TLS1.3,ja3_15,420.79,69,608.64,131.94,23.8,0.327,20934,39877,0.525,1,0,0,1,3.894,17,1,Allowed
5817,172.20.89.35,18.54.194.122,43656,9050,QUIC,TLS1.3,ja3_6,225.13,87,475.17,154.3,27.7,0.228,32194,49139,0.655,1,0,0,0,3.865,16,1,Allowed
5818,172.24.72.27,192.66.112.178,3449,9050,Tor,TLS1.2,ja3_15,576.49,263,915.31,157.93,14.71,0.741,111443,148437,0.751,1,0,1,4,6.664,16,0,Restricted
5819,192.168.172.5,86.114.151.35,49072,443,TLS,TLS1.2,ja3_10,668.84,446,997.91,62.1,9.91,0.64,334968,597209,0.561,1,0,1,6,7.382,9,0,Restricted
5820,192.168.170.148,222.168.192.111,62788,853,TLS,TLS1.2,ja3_17,318.93,222,628.42,129.14,29.53,0.095,63445,159050,0.399,1,0,0,1,3.445,15,1,Allowed
5821,10.255.173.93,217.130.153.95,2696,1194,QUIC,TLS1.2,ja3_2,761.69,452,854.12,91.75,10.27,0.627,237052,402365,0.589,1,0,1,7,6.717,21,0,Restricted
5822,10.228.252.160,167.159.124.160,46093,443,Tor,TLS1.3,ja3_19,256.29,84,528.55,132.72,22.53,0.284,23389,55482,0.422,0,0,0,2,4.95,5,0,Allowed
5823,172.22.213.12,89.146.72.32,2090,9050,QUIC,TLS1.2,ja3_9,187.22,233,734.24,158.91,27.01,0.294,122427,117039,1.046,0,0,0,2,4.755,2,0,Allowed
5824,192.168.84.83,35.231.63.37,3652,1194,Tor,TLS1.2,ja3_3,289.81,200,505.0,135.16,25.6,0.326,42059,82230,0.511,1,0,0,0,3.644,0,1,Allowed
5825,10.135.54.149,134.163.28.214,15247,443,QUIC,TLS1.3,ja3_18,351.99,98,583.19,107.74,30.84,0.333,42363,70934,0.597,0,0,0,2,4.395,10,0,Allowed
5826,10.161.15.217,199.64.246.154,51536,9050,DoH,TLS1.3,ja3_4,211.34,209,606.77,81.6,24.23,0.226,51852,109724,0.473,0,0,0,2,3.462,8,0,Allowed
5827,172.26.199.223,199.214.163.126,23670,443,QUIC,TLS1.3,ja3_1,339.31,102,497.87,44.55,27.25,0.348,37643,36247,1.039,0,0,0,0,4.47,18,1,Allowed
5828,172.19.82.179,135.253.18.238,62059,9050,DoH,TLS1.2,ja3_5,274.56,152,586.43,115.66,36.04,0.233,38712,112313,0.345,0,0,0,0,4.824,2,1,Allowed
5829,172.30.221.233,141.250.115.80,8551,443,QUIC,TLS1.2,ja3_4,554.26,289,912.77,59.35,14.36,0.771,183202,186355,0.983,1,1,1,3,6.657,2,1,Restricted
5830,192.168.225.94,97.244.160.53,56472,443,QUIC,TLS1.2,ja3_12,367.11,217,513.23,145.42,23.59,0.258,87513,150292,0.582,1,0,0,1,5.371,19,0,Allowed
5831,10.34.38.187,212.175.36.22,26772,443,Tor,TLS1.3,ja3_11,419.71,45,505.13,116.16,26.26,0.251,15102,31758,0.476,0,0,0,2,4.202,0,1,Allowed
