user,pc,Rapid_file_access,Out_of_Working_Hours
720,3892,0,BENIGN
2601,6326,0,BENIGN
3599,5113,0,BENIGN
4670,8749,0,ANOMALY
667,8798,0,BENIGN
284,5999,0,BENIGN
3904,2570,0,BENIGN
3566,4405,0,BENIGN
2235,6527,0,BENIGN
4594,6848,0,BENIGN
1466,7817,0,BENIGN
130,2627,0,BENIGN
4735,7143,0,BENIGN
2061,9396,0,BENIGN
3673,7558,0,ANOMALY
2495,6272,0,BENIGN
993,8881,0,BENIGN
2122,9983,0,ANOMALY
2585,4747,0,BENIGN
4197,2607,0,BENIGN
2224,6074,0,BENIGN
4523,8153,0,BENIGN
3189,7733,0,BENIGN
3238,1066,0,BENIGN
4137,9000,0,BENIGN
4525,8645,0,BENIGN
344,5158,0,BENIGN
4462,1402,0,BENIGN
4705,8925,0,BENIGN
4824,5166,0,BENIGN
2277,3925,0,BENIGN
4921,3993,0,BENIGN
3202,1771,0,BENIGN
889,8371,0,BENIGN
2044,6713,0,BENIGN
1342,9167,0,BENIGN
3721,2556,0,BENIGN
2884,2151,0,BENIGN
4213,6314,0,BENIGN
2416,2217,0,BENIGN
1118,4944,0,BENIGN
4264,9039,0,BENIGN
3002,3042,0,BENIGN
1739,7303,0,BENIGN
1365,9897,0,BENIGN
2709,3669,0,BENIGN
4791,3113,0,BENIGN
925,3977,0,BENIGN
152,5378,0,BENIGN
586,8227,0,BENIGN
913,7261,0,BENIGN
2322,1422,0,BENIGN
496,9722,0,BENIGN
3796,1090,0,BENIGN
2149,4372,0,BENIGN
557,7036,0,BENIGN
1553,2942,0,BENIGN
2121,4805,0,BENIGN
3086,1097,0,BENIGN
3505,2479,0,BENIGN
157,5626,0,ANOMALY
735,6147,0,ANOMALY
4655,4647,0,BENIGN
3277,6443,0,BENIGN
155,1079,0,BENIGN
997,6577,0,BENIGN
2295,3223,0,BENIGN
4627,3569,0,ANOMALY
2906,5518,0,BENIGN
4825,2123,0,BENIGN
1178,3623,0,BENIGN
154,2403,0,BENIGN
4188,3578,0,BENIGN
1717,1331,0,BENIGN
3203,8485,0,BENIGN
2858,1739,0,BENIGN
787,9233,0,BENIGN
4369,5980,0,BENIGN
4273,4878,0,BENIGN
3768,2949,0,BENIGN
2879,4460,0,BENIGN
643,3128,0,ANOMALY
4663,5497,0,BENIGN
666,3154,0,BENIGN
3427,6230,1,BENIGN
3784,8444,0,BENIGN
3702,2237,0,BENIGN
1070,9697,0,BENIGN
2350,6240,0,BENIGN
4504,5815,0,ANOMALY
1213,1256,0,BENIGN
1153,2720,1,BENIGN
2512,8347,0,BENIGN
144,8076,0,BENIGN
2490,2071,0,BENIGN
3229,2622,0,BENIGN
4583,3066,0,BENIGN
4956,9642,0,BENIGN
3206,1897,0,BENIGN
4244,6175,0,BENIGN
3143,9273,0,BENIGN
3305,9928,1,BENIGN
1358,5174,0,BENIGN
2714,6781,0,BENIGN
4186,4944,0,BENIGN
1358,7426,0,BENIGN
4295,6435,0,ANOMALY
4634,3935,0,BENIGN
3193,6833,0,BENIGN
301,9088,0,BENIGN
724,1461,0,BENIGN
3011,1116,0,BENIGN
68,6785,0,BENIGN
3837,7507,0,BENIGN
3994,6830,0,BENIGN
2507,5561,0,BENIGN
1538,9127,0,BENIGN
398,1659,0,BENIGN
4716,3122,0,BENIGN
3358,2586,0,BENIGN
1164,5682,0,BENIGN
4826,7799,0,BENIGN
556,9826,0,BENIGN
3662,7987,1,ANOMALY
1752,8975,0,BENIGN
2942,3882,0,BENIGN
2658,6249,0,BENIGN
2796,3811,0,BENIGN
2330,6527,0,BENIGN
1960,2884,0,BENIGN
1602,9813,0,BENIGN
2794,6073,0,BENIGN
1481,6416,0,BENIGN
1103,6800,0,BENIGN
3277,7895,0,BENIGN
1300,7315,0,BENIGN
4995,5930,0,BENIGN
3880,3365,0,BENIGN
1536,1854,0,BENIGN
78,3728,0,BENIGN
2832,1915,0,BENIGN
3411,8173,0,BENIGN
2722,5938,0,BENIGN
3628,1131,0,BENIGN
1533,4593,1,BENIGN
238,1293,0,BENIGN
1997,4685,0,BENIGN
3428,9016,1,BENIGN
278,8762,0,BENIGN
3090,7846,0,BENIGN
524,8584,0,BENIGN
4276,8310,0,BENIGN
4219,6356,0,BENIGN
3123,1286,0,BENIGN
4576,9641,0,BENIGN
1798,7586,0,BENIGN
2132,6303,0,BENIGN
816,4116,0,BENIGN
2695,6874,0,BENIGN
443,7970,0,BENIGN
3141,9148,0,BENIGN
143,9444,0,BENIGN
4288,2235,0,BENIGN
1411,1999,0,BENIGN
4474,4760,0,BENIGN
535,5116,0,BENIGN
1717,5411,0,BENIGN
3365,6557,0,BENIGN
1033,6352,0,BENIGN
3343,4683,0,BENIGN
1411,3261,0,BENIGN
4501,2853,0,ANOMALY
1173,9791,0,BENIGN
889,7895,0,BENIGN
3339,3990,0,BENIGN
4518,1862,1,BENIGN
1642,5527,1,BENIGN
472,2219,0,ANOMALY
2941,4795,0,BENIGN
547,1527,0,BENIGN
4727,8369,0,BENIGN
3598,3922,0,BENIGN
2826,6849,0,BENIGN
3724,2162,0,BENIGN
364,1846,0,BENIGN
2167,7959,0,BENIGN
3310,4086,0,BENIGN
546,4283,0,ANOMALY
3241,4323,0,BENIGN
4730,1445,0,BENIGN
1937,2025,0,ANOMALY
963,2359,0,BENIGN
3006,9210,0,BENIGN
3807,7113,0,BENIGN
883,9752,0,BENIGN
3841,1471,0,BENIGN
871,1027,0,BENIGN
4612,9751,0,BENIGN
2986,4236,0,BENIGN
866,4948,0,BENIGN
4310,7172,1,BENIGN
3204,2979,0,BENIGN
2898,5921,0,BENIGN
2245,3326,0,ANOMALY
19,3330,1,BENIGN
642,8646,0,BENIGN
3084,2002,0,ANOMALY
330,7448,0,BENIGN
866,7837,0,ANOMALY
774,7467,0,BENIGN
4488,8354,0,ANOMALY
4733,3529,0,BENIGN
2355,2430,1,BENIGN
3339,4912,0,BENIGN
3519,2532,0,BENIGN
2943,2892,0,BENIGN
2568,2421,0,BENIGN
1675,9582,0,BENIGN
2684,6768,0,BENIGN
3381,3818,0,BENIGN
740,6617,0,BENIGN
1546,2195,0,BENIGN
4565,7229,0,BENIGN
2260,6305,0,BENIGN
1136,9077,0,BENIGN
874,1842,0,BENIGN
4556,6200,0,BENIGN
2301,6921,0,ANOMALY
752,1294,1,ANOMALY
854,7097,0,BENIGN
3733,7412,0,BENIGN
2284,9836,0,BENIGN
1330,7678,0,BENIGN
478,6020,0,BENIGN
2727,6743,0,BENIGN
3092,1110,0,BENIGN
4231,9775,0,BENIGN
4506,5864,0,BENIGN
1270,2648,0,BENIGN
4182,7381,0,BENIGN
2604,3381,0,BENIGN
1470,1105,0,BENIGN
378,6818,0,BENIGN
1681,1381,0,BENIGN
242,5356,0,BENIGN
920,6918,0,BENIGN
70,2316,0,ANOMALY
3925,6454,0,BENIGN
2087,5074,0,BENIGN
2008,5804,0,BENIGN
801,1906,0,BENIGN
2780,8621,0,BENIGN
4921,1662,0,BENIGN
756,7718,0,BENIGN
1996,9654,0,BENIGN
1322,1942,0,ANOMALY
2331,9349,0,BENIGN
110,7415,0,BENIGN
1017,4309,1,BENIGN
3866,2326,0,BENIGN
25,3106,0,BENIGN
4939,5799,0,BENIGN
2839,9839,0,BENIGN
738,3938,0,BENIGN
180,3483,0,ANOMALY
232,2375,0,BENIGN
1918,8856,0,BENIGN
343,1244,0,BENIGN
4573,3348,0,BENIGN
2624,1479,0,BENIGN
455,2935,0,BENIGN
4385,6757,0,ANOMALY
4626,1087,0,BENIGN
2277,9764,0,BENIGN
596,1178,0,BENIGN
3875,1162,0,BENIGN
4531,3640,0,BENIGN
4978,3348,0,BENIGN
4498,3421,0,BENIGN
2670,5298,0,BENIGN
2136,5142,0,BENIGN
3965,5503,1,BENIGN
1566,2217,0,BENIGN
309,3474,1,BENIGN
343,1929,0,ANOMALY
436,8958,0,BENIGN
177,9508,0,BENIGN
139,2502,0,BENIGN
194,1420,0,BENIGN
3258,6830,0,ANOMALY
3236,5358,0,BENIGN
943,2449,0,BENIGN
4621,6811,0,BENIGN
3880,9619,0,ANOMALY
3114,8871,1,BENIGN
2963,9588,0,BENIGN
4837,9987,0,BENIGN
4958,1106,0,ANOMALY
954,5049,0,BENIGN
1303,9289,0,ANOMALY
3382,2903,0,BENIGN
2881,8649,0,BENIGN
2188,4570,0,BENIGN
4888,6376,0,BENIGN
546,1042,0,BENIGN
1928,7385,0,BENIGN
4153,2577,0,BENIGN
5,7065,0,ANOMALY
3482,6885,0,BENIGN
3254,9576,0,BENIGN
1363,4577,0,BENIGN
1821,4238,0,BENIGN
2664,6244,0,BENIGN
2939,3134,0,BENIGN
1274,4892,0,BENIGN
3327,5321,0,BENIGN
3660,6776,0,BENIGN
2946,6828,0,BENIGN
3019,4815,0,BENIGN
1132,1295,0,BENIGN
4764,1413,0,BENIGN
2637,6956,0,BENIGN
3030,7278,0,BENIGN
3020,7668,0,BENIGN
4378,9195,0,BENIGN
3160,1177,0,BENIGN
254,9937,0,BENIGN
329,5354,0,BENIGN
2592,9843,0,BENIGN
2831,6914,0,ANOMALY
3045,6482,0,BENIGN
1421,4271,0,BENIGN
3402,7687,0,BENIGN
2893,6392,0,BENIGN
655,1289,0,BENIGN
760,9994,1,BENIGN
1799,9425,0,BENIGN
2972,1407,0,BENIGN
4512,1693,0,BENIGN
3427,2169,0,BENIGN
255,9623,0,BENIGN
3824,8782,0,BENIGN
1877,4044,0,BENIGN
2758,6530,0,BENIGN
2625,5992,0,BENIGN
4996,4924,0,BENIGN
4122,7970,0,BENIGN
3005,4312,1,BENIGN
4517,5318,0,BENIGN
3735,2688,0,BENIGN
1245,1467,0,BENIGN
1009,3422,0,ANOMALY
4315,8279,0,BENIGN
1511,5507,0,BENIGN
1960,5721,0,BENIGN
2509,6371,0,BENIGN
4759,8541,0,BENIGN
2683,2486,0,BENIGN
990,4749,0,ANOMALY
4285,9059,0,BENIGN
255,3503,0,BENIGN
4164,8855,0,BENIGN
4712,8055,0,BENIGN
4970,1399,0,BENIGN
4453,5382,0,BENIGN
256,2539,0,BENIGN
1008,9428,0,BENIGN
1756,8185,0,BENIGN
2572,5910,0,BENIGN
3909,5509,0,BENIGN
2998,7051,0,BENIGN
2804,7152,0,BENIGN
3766,9611,1,BENIGN
4380,5124,0,BENIGN
3384,3395,0,BENIGN
99,9852,0,BENIGN
197,4950,0,BENIGN
2530,1449,0,BENIGN
878,1379,1,ANOMALY
1869,8285,0,BENIGN
2666,3301,0,BENIGN
1389,8710,0,BENIGN
2416,6792,0,BENIGN
570,9918,0,ANOMALY
2638,8216,1,BENIGN
1066,5905,0,BENIGN
422,6999,0,BENIGN
2884,9607,0,BENIGN
1205,8122,1,BENIGN
545,1599,1,BENIGN
4167,8288,0,BENIGN
3640,8921,0,BENIGN
1224,2567,0,BENIGN
3173,2094,0,BENIGN
768,7191,0,ANOMALY
3658,2458,0,BENIGN
655,9046,0,BENIGN
2447,5934,0,BENIGN
221,2354,0,BENIGN
3667,7473,0,BENIGN
4278,9404,0,ANOMALY
4403,4894,1,BENIGN
2570,9032,0,BENIGN
1014,3963,0,BENIGN
2052,4042,0,BENIGN
3986,7973,0,BENIGN
4944,8139,0,BENIGN
4900,7930,1,BENIGN
4311,2732,0,BENIGN
3020,8870,0,ANOMALY
3682,6340,0,BENIGN
1444,6111,0,BENIGN
4197,4081,0,BENIGN
3011,8802,1,BENIGN
573,8527,0,BENIGN
1333,5868,0,BENIGN
4754,2529,0,BENIGN
4003,2081,0,ANOMALY
3135,8994,0,BENIGN
4087,4531,0,BENIGN
226,1716,0,BENIGN
4201,7229,0,ANOMALY
1998,1204,1,BENIGN
772,7784,0,BENIGN
4525,5094,0,BENIGN
434,6482,0,BENIGN
3100,6740,0,BENIGN
2730,8219,0,ANOMALY
3408,7154,0,BENIGN
3141,5842,0,BENIGN
866,9103,0,BENIGN
2794,3018,0,BENIGN
2912,6051,0,BENIGN
2416,9709,0,ANOMALY
251,8835,0,BENIGN
4952,2438,0,ANOMALY
3758,5086,0,BENIGN
4657,6127,0,BENIGN
919,3052,0,ANOMALY
1174,8529,0,BENIGN
3204,8147,0,BENIGN
433,5368,0,BENIGN
836,5517,0,BENIGN
2247,3312,0,BENIGN
2263,6577,0,BENIGN
898,9973,0,ANOMALY
3633,2244,0,BENIGN
4568,3416,1,BENIGN
3816,7490,0,BENIGN
247,7168,0,BENIGN
2430,6839,0,BENIGN
991,9608,0,BENIGN
3311,9406,0,BENIGN
927,8097,0,BENIGN
3439,6009,0,BENIGN
2608,2582,0,BENIGN
1075,9924,0,BENIGN
4023,8876,0,BENIGN
3800,3427,0,BENIGN
4785,6721,0,BENIGN
3152,9423,0,BENIGN
3439,5930,0,ANOMALY
4574,5353,0,BENIGN
3492,8832,0,BENIGN
707,6375,0,BENIGN
3065,1402,0,BENIGN
754,7567,0,BENIGN
588,5865,0,BENIGN
1335,9146,1,BENIGN
1848,1064,0,BENIGN
3935,3237,0,BENIGN
3927,8770,0,BENIGN
3318,1172,0,BENIGN
4021,8935,0,BENIGN
3156,3675,0,BENIGN
4303,5005,1,BENIGN
2199,7544,0,BENIGN
165,9829,1,BENIGN
1999,1948,0,BENIGN
3058,2694,0,BENIGN
2085,5757,0,ANOMALY
4429,7282,0,ANOMALY
403,1142,0,BENIGN
414,7001,0,BENIGN
45,7652,0,BENIGN
4158,5581,1,BENIGN
2468,6087,0,ANOMALY
868,2460,0,BENIGN
19,4887,0,BENIGN
365,9484,0,BENIGN
3833,1837,0,BENIGN
580,6846,0,BENIGN
546,9463,0,BENIGN
4151,3369,0,BENIGN
4874,9997,0,BENIGN
3040,4174,0,BENIGN
4138,6985,0,ANOMALY
4045,1882,0,BENIGN
4327,4171,0,BENIGN
453,3040,0,BENIGN
3962,7732,0,ANOMALY
1382,7372,0,BENIGN
1468,6985,0,BENIGN
2739,8562,0,BENIGN
1217,6900,1,ANOMALY
881,8965,0,BENIGN
3815,6316,0,BENIGN
3150,9465,0,BENIGN
85,1589,0,BENIGN
4145,9774,0,BENIGN
1169,6063,0,BENIGN
4165,4633,0,BENIGN
3130,2990,0,BENIGN
3646,7515,0,BENIGN
2527,2258,1,ANOMALY
2868,3866,0,BENIGN
3517,4738,0,BENIGN
3368,1571,0,BENIGN
2195,9736,0,BENIGN
3556,5222,0,BENIGN
446,1637,0,BENIGN
3627,9232,1,BENIGN
4017,5882,1,BENIGN
3876,5392,0,BENIGN
3338,4672,0,BENIGN
262,8257,0,BENIGN
1849,5711,0,BENIGN
4993,6643,0,BENIGN
4026,1159,0,BENIGN
2267,6938,0,BENIGN
92,1580,0,BENIGN
4223,9411,0,ANOMALY
4176,8586,0,BENIGN
3310,5474,0,BENIGN
983,8073,1,BENIGN
3444,6059,0,BENIGN
2534,5328,0,BENIGN
694,2394,0,ANOMALY
4121,1921,0,BENIGN
156,3773,0,BENIGN
3589,5462,0,BENIGN
1813,5576,0,BENIGN
4115,4434,0,BENIGN
1408,7733,0,BENIGN
1217,2865,0,BENIGN
1411,1724,0,BENIGN
3498,1711,1,BENIGN
4373,8710,0,BENIGN
4841,6080,1,BENIGN
552,1390,0,BENIGN
3395,5487,0,BENIGN
1177,9116,0,BENIGN
4735,7747,1,BENIGN
4333,7066,0,ANOMALY
998,5494,0,BENIGN
4077,4572,0,BENIGN
2732,8769,1,BENIGN
3938,3311,0,BENIGN
4053,7773,0,BENIGN
373,7905,0,BENIGN
2249,4642,0,BENIGN
849,7338,0,BENIGN
2557,3609,0,BENIGN
2323,7240,0,BENIGN
504,8806,0,BENIGN
3190,1757,0,BENIGN
703,6086,0,ANOMALY
3626,7220,0,ANOMALY
315,6602,0,BENIGN
2377,7121,0,BENIGN
1041,9956,0,BENIGN
4379,3725,0,BENIGN
2991,4368,0,BENIGN
258,4497,0,BENIGN
575,9174,0,BENIGN
4670,6642,0,BENIGN
1553,9774,0,ANOMALY
4519,5766,1,BENIGN
758,5633,0,BENIGN
2811,2821,0,BENIGN
1105,2185,0,BENIGN
4525,2637,0,BENIGN
3460,8236,0,ANOMALY
3993,9380,0,BENIGN
204,2746,0,BENIGN
2776,6797,0,BENIGN
2333,9089,0,BENIGN
1993,3620,0,BENIGN
2244,8597,0,BENIGN
307,9002,0,BENIGN
1688,7107,0,BENIGN
4110,3793,0,ANOMALY
1861,3500,0,BENIGN
1962,9361,0,BENIGN
723,5925,0,BENIGN
780,2080,0,BENIGN
529,5864,0,BENIGN
4894,5453,0,BENIGN
344,3248,0,BENIGN
3787,2325,0,ANOMALY
3683,4873,0,BENIGN
209,2688,0,BENIGN
4737,3985,0,BENIGN
3407,3076,1,BENIGN
1312,2461,0,BENIGN
2300,1072,0,BENIGN
3337,7030,0,BENIGN
1948,5611,0,ANOMALY
920,3796,0,BENIGN
2045,8717,0,BENIGN
419,5516,0,BENIGN
1750,3493,0,BENIGN
2843,5231,0,BENIGN
1100,4576,0,BENIGN
3393,9100,0,BENIGN
2773,6728,0,BENIGN
2481,1032,0,BENIGN
1546,5373,0,ANOMALY
1071,4598,0,BENIGN
1851,3392,0,BENIGN
4199,7705,0,ANOMALY
2940,7790,0,BENIGN
1904,3677,0,BENIGN
679,2401,0,BENIGN
989,1817,0,BENIGN
2476,7203,0,BENIGN
1608,5562,1,BENIGN
2870,5723,0,ANOMALY
1503,3438,0,BENIGN
1790,7828,0,BENIGN
1426,2210,0,BENIGN
2441,7641,0,BENIGN
2043,1599,0,ANOMALY
1279,6480,0,BENIGN
2595,2846,0,BENIGN
4690,7592,0,BENIGN
2437,8861,0,BENIGN
3804,2887,0,BENIGN
2206,1679,0,BENIGN
1028,4252,0,BENIGN
3540,2835,0,BENIGN
3484,3177,0,BENIGN
2242,9142,0,ANOMALY
2766,1148,0,ANOMALY
1174,2495,0,BENIGN
3231,2744,0,BENIGN
3351,2646,0,BENIGN
4912,3995,0,BENIGN
404,7643,0,ANOMALY
4989,8378,0,BENIGN
2726,9849,0,BENIGN
3383,4667,0,BENIGN
4164,1576,0,BENIGN
88,5779,0,BENIGN
1159,9187,0,BENIGN
4274,3972,0,BENIGN
2858,8756,0,ANOMALY
1382,4948,0,ANOMALY
4682,7544,0,BENIGN
2065,3045,0,BENIGN
2375,2627,0,BENIGN
318,2488,0,ANOMALY
1503,4563,0,BENIGN
2043,2802,0,BENIGN
4599,4591,0,BENIGN
2023,4520,0,BENIGN
119,6896,0,BENIGN
710,8643,0,BENIGN
3558,8041,0,BENIGN
4141,4311,0,BENIGN
4410,3305,1,BENIGN
3251,8875,0,ANOMALY
418,2967,0,BENIGN
2604,9009,0,BENIGN
3855,6462,0,ANOMALY
1102,7897,0,BENIGN
4422,4458,0,BENIGN
3429,9585,0,BENIGN
2262,5778,0,BENIGN
4170,4730,0,BENIGN
3635,5365,0,BENIGN
509,8547,0,BENIGN
2380,1027,0,ANOMALY
3165,4491,0,BENIGN
688,7423,0,BENIGN
4753,6301,0,BENIGN
1293,7160,0,BENIGN
3906,2173,0,BENIGN
3076,1338,0,ANOMALY
3210,1841,0,BENIGN
325,1293,0,BENIGN
1994,7558,0,BENIGN
3977,2647,0,BENIGN
4813,5898,0,BENIGN
2771,5526,1,BENIGN
4373,6614,0,BENIGN
2584,4801,0,BENIGN
3558,9280,0,BENIGN
3588,8376,1,BENIGN
152,1899,0,BENIGN
955,4477,0,BENIGN
4355,2744,0,ANOMALY
2372,7096,0,BENIGN
4965,3253,0,BENIGN
1192,2633,0,BENIGN
688,8001,0,BENIGN
310,8020,0,BENIGN
1503,9149,0,BENIGN
3128,5701,0,BENIGN
4569,7735,0,BENIGN
3368,2013,0,BENIGN
3396,4299,0,BENIGN
814,2506,0,BENIGN
846,5803,0,BENIGN
1165,1977,0,BENIGN
4763,2817,0,BENIGN
1768,5901,0,BENIGN
355,7798,0,BENIGN
1873,1473,0,BENIGN
2025,1567,0,BENIGN
2818,8966,0,ANOMALY
3833,3258,0,BENIGN
4276,9120,0,BENIGN
66,5310,0,BENIGN
4916,2982,0,BENIGN
4267,2096,0,BENIGN
4091,7610,0,BENIGN
2522,4570,0,BENIGN
2582,7497,0,BENIGN
1391,4646,0,BENIGN
1131,3419,0,ANOMALY
2487,5279,0,BENIGN
835,1673,0,BENIGN
227,3802,0,BENIGN
3516,8312,0,BENIGN
4538,3369,0,BENIGN
2444,5530,0,BENIGN
728,2066,0,BENIGN
3687,6432,0,BENIGN
3623,9073,0,BENIGN
1037,1687,1,BENIGN
1833,1068,0,BENIGN
2741,7774,0,ANOMALY
493,1419,0,BENIGN
1549,7891,0,BENIGN
1144,6593,0,BENIGN
3958,7104,0,BENIGN
3408,4892,0,ANOMALY
640,1439,0,BENIGN
173,2208,0,BENIGN
4355,3563,0,BENIGN
3960,8466,1,BENIGN
517,2253,0,BENIGN
523,4209,0,BENIGN
1918,4549,0,BENIGN
2887,1614,0,BENIGN
2165,4078,0,BENIGN
1930,4490,0,BENIGN
3946,4543,0,BENIGN
2210,9102,0,BENIGN
3784,2900,0,BENIGN
2591,6680,0,BENIGN
4935,7751,0,BENIGN
4077,6862,0,BENIGN
1094,2712,0,BENIGN
3881,3329,0,ANOMALY
2495,2194,0,BENIGN
2580,7781,0,BENIGN
2489,9162,0,BENIGN
2786,5906,0,BENIGN
2759,2378,0,BENIGN
1575,1749,0,BENIGN
2374,6292,0,BENIGN
3991,1300,0,BENIGN
4846,5695,0,BENIGN
1094,5624,0,BENIGN
1190,4837,0,BENIGN
2690,1277,0,BENIGN
4096,4917,0,BENIGN
1876,8307,0,BENIGN
3407,3161,0,BENIGN
1788,2389,0,BENIGN
3933,9882,1,ANOMALY
1608,5732,0,BENIGN
3749,4468,0,BENIGN
49,7141,0,BENIGN
3862,6969,0,BENIGN
2181,4816,0,BENIGN
3047,6037,0,BENIGN
2834,6994,0,BENIGN
1398,3451,0,BENIGN
3827,1024,0,BENIGN
4575,6962,0,BENIGN
832,3556,0,ANOMALY
2698,8632,0,BENIGN
4778,1060,0,BENIGN
2736,8675,0,ANOMALY
82,1122,0,BENIGN
87,6616,0,BENIGN
2064,2186,0,BENIGN
822,6158,0,BENIGN
163,8864,0,BENIGN
3740,5089,0,ANOMALY
2398,3472,0,BENIGN
1933,8450,0,BENIGN
2729,3964,0,BENIGN
3536,9104,0,BENIGN
3447,2310,0,BENIGN
2791,9346,0,BENIGN
2708,3212,0,BENIGN
3934,7792,0,BENIGN
3386,9703,1,BENIGN
923,9378,0,BENIGN
2176,2845,0,BENIGN
1583,8660,0,BENIGN
565,2702,0,BENIGN
3259,1390,0,BENIGN
2598,1654,0,BENIGN
2501,6835,1,BENIGN
4567,5271,0,BENIGN
988,9955,0,BENIGN
3637,4400,0,BENIGN
224,6319,0,BENIGN
351,7732,0,BENIGN
1929,7674,0,BENIGN
349,2085,0,ANOMALY
4278,6446,0,BENIGN
4733,5376,0,BENIGN
1018,2963,0,BENIGN
2227,6177,0,BENIGN
4868,5572,0,BENIGN
4125,8543,0,BENIGN
2420,9907,0,BENIGN
1894,1242,0,BENIGN
3041,7510,1,BENIGN
2069,4915,0,BENIGN
1126,1837,0,BENIGN
3118,4323,0,BENIGN
4162,3953,0,BENIGN
4043,2432,0,BENIGN
4434,7854,0,BENIGN
2171,8655,0,BENIGN
447,9431,0,BENIGN
2659,9330,0,BENIGN
3363,9611,0,BENIGN
2719,1303,1,BENIGN
3484,3162,0,BENIGN
2945,7486,0,ANOMALY
4377,5102,0,BENIGN
596,7874,0,BENIGN
1987,2168,0,BENIGN
2751,1415,0,BENIGN
1075,6243,0,BENIGN
3970,1149,0,BENIGN
4306,7524,0,BENIGN
4222,6899,0,BENIGN
4588,1838,0,BENIGN
3581,7144,0,BENIGN
3008,8466,0,ANOMALY
970,2320,0,BENIGN
581,2523,0,BENIGN
2825,6234,0,BENIGN
4002,7144,0,BENIGN
1212,1552,0,BENIGN
230,4756,0,BENIGN
4285,4671,0,BENIGN
3186,1481,0,BENIGN
502,1599,1,BENIGN
2133,8677,0,BENIGN
49,2982,0,BENIGN
3567,2634,1,ANOMALY
3056,8830,1,BENIGN
689,3997,0,BENIGN
387,1686,0,ANOMALY
970,6529,0,BENIGN
3461,2759,0,BENIGN
1006,8023,0,BENIGN
3053,7208,0,BENIGN
3418,8234,0,BENIGN
2303,3480,0,BENIGN
2284,8476,1,ANOMALY
1608,8770,0,BENIGN
4367,1114,0,BENIGN
123,1568,1,BENIGN
1281,8951,0,BENIGN
3728,3689,0,BENIGN
259,5590,0,BENIGN
948,4340,0,BENIGN
4959,3988,0,BENIGN
525,4151,0,BENIGN
888,4015,0,BENIGN
208,7345,0,BENIGN
3383,4574,0,BENIGN
2795,8838,0,BENIGN
149,2608,0,BENIGN
438,1559,0,BENIGN
2203,7621,0,BENIGN
3750,8126,0,BENIGN
3162,6565,0,BENIGN
3902,5435,0,BENIGN
4454,6650,0,BENIGN
3246,9803,0,BENIGN
4552,2881,0,BENIGN
2824,5169,0,BENIGN
4725,4863,0,BENIGN
3271,8436,0,ANOMALY
486,4708,0,BENIGN
200,2709,0,ANOMALY
4467,8860,0,BENIGN
1983,2692,0,BENIGN
1472,1125,0,BENIGN
4344,2199,1,BENIGN
4884,7092,0,BENIGN
2312,3711,0,BENIGN
3374,7228,0,BENIGN
2079,6995,0,BENIGN
1522,9182,0,BENIGN
605,6502,0,BENIGN
3849,6760,0,BENIGN
3343,6582,0,BENIGN
1418,3498,0,BENIGN
4598,3565,0,ANOMALY
3876,7989,0,BENIGN
2934,5790,0,BENIGN
549,6024,0,BENIGN
839,9307,1,BENIGN
3816,2031,0,BENIGN
848,2241,0,ANOMALY
4710,2742,0,BENIGN
4508,6709,0,BENIGN
4774,6999,0,ANOMALY
4255,5090,0,BENIGN
4469,9160,0,BENIGN
2273,7883,0,BENIGN
3321,6129,0,BENIGN
2559,5403,0,BENIGN
4699,7577,0,BENIGN
4312,5897,0,BENIGN
1997,1163,0,BENIGN
3674,4310,0,BENIGN
1565,4388,0,BENIGN
4019,1995,0,BENIGN
1841,7161,0,BENIGN
3292,2877,0,BENIGN
2888,9103,0,BENIGN
727,4264,0,BENIGN
1245,2348,0,BENIGN
3461,3251,0,BENIGN
3719,8290,0,ANOMALY
1066,9018,0,ANOMALY
4772,7590,0,BENIGN
283,8658,0,BENIGN
1082,1432,0,BENIGN
3886,6743,0,BENIGN
2882,6247,1,BENIGN
2585,8715,0,BENIGN
2971,4817,0,BENIGN
1153,2070,0,BENIGN
3498,5600,0,BENIGN
948,9306,0,BENIGN
4761,1994,0,BENIGN
1718,5318,0,BENIGN
67,5731,0,BENIGN
637,7068,0,BENIGN
314,8670,0,BENIGN
3398,5767,0,BENIGN
565,1957,0,ANOMALY
1602,9287,0,BENIGN
826,3154,0,BENIGN
3671,1631,0,BENIGN
1026,7045,1,BENIGN
2252,1697,0,BENIGN
4758,1031,1,BENIGN
805,7209,0,BENIGN
2452,5874,0,BENIGN
4632,6562,0,BENIGN
1392,9740,0,ANOMALY
1236,3248,0,BENIGN
4033,7192,0,ANOMALY
3281,7406,0,BENIGN
4724,2156,0,BENIGN
4845,9535,0,ANOMALY
3550,6295,0,BENIGN
4201,7154,0,BENIGN
4142,3248,0,BENIGN
1355,4285,0,BENIGN
1837,3003,0,BENIGN
2893,4615,0,BENIGN
2497,4672,0,BENIGN
2584,8458,0,BENIGN
2559,3155,0,BENIGN
3619,4479,0,BENIGN
1560,1051,0,BENIGN
1508,3159,0,BENIGN
4072,5390,0,BENIGN
2064,4651,0,BENIGN
3643,8356,0,BENIGN
2001,3112,0,BENIGN
1295,6765,0,BENIGN
4066,2354,0,BENIGN
2753,6620,0,BENIGN
1754,4754,1,BENIGN
4211,1209,1,BENIGN
1604,7232,0,ANOMALY
1323,8846,0,BENIGN
2442,7171,0,BENIGN
